SpeciesID	SpeciesName	Annotation
s_1230	nonaprenyl 4-hydroxybenzoate [cytoplasm]	http://identifiers.org/kegg.compound/C03885
s_1231	nonaprenyl diphosphate [cytoplasm]	http://identifiers.org/chebi/CHEBI:53044
s_1231	nonaprenyl diphosphate [cytoplasm]	http://identifiers.org/kegg.compound/C04145
s_1232	nonaprenyl diphosphate [lipid particle]	http://identifiers.org/chebi/CHEBI:53044
s_1232	nonaprenyl diphosphate [lipid particle]	http://identifiers.org/kegg.compound/C04145
s_1233	O-acetyl-L-homoserine [cytoplasm]	http://identifiers.org/chebi/CHEBI:16288
s_1233	O-acetyl-L-homoserine [cytoplasm]	http://identifiers.org/kegg.compound/C01077
s_1234	O-acetyl-L-serine [cytoplasm]	http://identifiers.org/chebi/CHEBI:17981
s_1234	O-acetyl-L-serine [cytoplasm]	http://identifiers.org/kegg.compound/C00979
s_1235	O-acetylcarnitine [cytoplasm]	http://identifiers.org/chebi/CHEBI:57589
s_1235	O-acetylcarnitine [cytoplasm]	http://identifiers.org/kegg.compound/C02571
s_1236	O-acetylcarnitine [mitochondrion]	http://identifiers.org/chebi/CHEBI:57589
s_1236	O-acetylcarnitine [mitochondrion]	http://identifiers.org/kegg.compound/C02571
s_1237	O-acetylcarnitine [peroxisome]	http://identifiers.org/chebi/CHEBI:57589
s_1237	O-acetylcarnitine [peroxisome]	http://identifiers.org/kegg.compound/C02571
s_1238	O-phospho-L-homoserine [cytoplasm]	http://identifiers.org/chebi/CHEBI:57590
s_1238	O-phospho-L-homoserine [cytoplasm]	http://identifiers.org/kegg.compound/C01102
s_1239	O-phosphoethanolamine [cytoplasm]	http://identifiers.org/chebi/CHEBI:58190
s_1239	O-phosphoethanolamine [cytoplasm]	http://identifiers.org/kegg.compound/C00346
s_1240	O-phosphoethanolamine [endoplasmic reticulum]	http://identifiers.org/chebi/CHEBI:58190
s_1240	O-phosphoethanolamine [endoplasmic reticulum]	http://identifiers.org/kegg.compound/C00346
s_1241	O-succinyl-L-homoserine [cytoplasm]	http://identifiers.org/chebi/CHEBI:57661
s_1241	O-succinyl-L-homoserine [cytoplasm]	http://identifiers.org/kegg.compound/C01118
s_1246	octadecaprenyl diphosphate [lipid particle]	http://identifiers.org/chebi/CHEBI:53035
s_1248	octanoate [cytoplasm]	http://identifiers.org/chebi/CHEBI:25646
s_1248	octanoate [cytoplasm]	http://identifiers.org/kegg.compound/C06423
s_1250	octanoate [extracellular]	http://identifiers.org/chebi/CHEBI:25646
s_1250	octanoate [extracellular]	http://identifiers.org/kegg.compound/C06423
s_1253	octanoate [peroxisome]	http://identifiers.org/chebi/CHEBI:25646
s_1253	octanoate [peroxisome]	http://identifiers.org/kegg.compound/C06423
s_1254	octanoyl-ACP [mitochondrion]	http://identifiers.org/chebi/CHEBI:7725
s_1254	octanoyl-ACP [mitochondrion]	http://identifiers.org/kegg.compound/C05752
s_1258	octanoyl-CoA [peroxisome]	http://identifiers.org/chebi/CHEBI:57386
s_1258	octanoyl-CoA [peroxisome]	http://identifiers.org/kegg.compound/C01944
s_1259	octaprenyl diphosphate [lipid particle]	http://identifiers.org/chebi/CHEBI:53045
s_1259	octaprenyl diphosphate [lipid particle]	http://identifiers.org/kegg.compound/C04146
s_1260	oleate [cytoplasm]	http://identifiers.org/chebi/CHEBI:30823
s_1260	oleate [cytoplasm]	http://identifiers.org/kegg.compound/C00712
s_1262	oleoyl-CoA [cytoplasm]	http://identifiers.org/chebi/CHEBI:57387
s_1262	oleoyl-CoA [cytoplasm]	http://identifiers.org/kegg.compound/C00510
s_1265	oleoyl-CoA [peroxisome]	http://identifiers.org/chebi/CHEBI:57387
s_1265	oleoyl-CoA [peroxisome]	http://identifiers.org/kegg.compound/C00510
s_1266	ornithine [cytoplasm]	http://identifiers.org/chebi/CHEBI:46912
s_1266	ornithine [cytoplasm]	http://identifiers.org/kegg.compound/C01602
s_1267	ornithine [extracellular]	http://identifiers.org/chebi/CHEBI:46912
s_1267	ornithine [extracellular]	http://identifiers.org/kegg.compound/C01602
s_1268	ornithine [mitochondrion]	http://identifiers.org/chebi/CHEBI:46912
s_1268	ornithine [mitochondrion]	http://identifiers.org/kegg.compound/C01602
s_1269	orotate [cytoplasm]	http://identifiers.org/chebi/CHEBI:30839
s_1269	orotate [cytoplasm]	http://identifiers.org/kegg.compound/C00295
s_1270	orotidine 5'-(dihydrogen phosphate) [cytoplasm]	http://identifiers.org/chebi/CHEBI:57538
s_1270	orotidine 5'-(dihydrogen phosphate) [cytoplasm]	http://identifiers.org/kegg.compound/C01103
s_1271	oxaloacetate [cytoplasm]	http://identifiers.org/chebi/CHEBI:16452
s_1271	oxaloacetate [cytoplasm]	http://identifiers.org/kegg.compound/C00036
s_1272	oxaloacetate [extracellular]	http://identifiers.org/chebi/CHEBI:16452
s_1272	oxaloacetate [extracellular]	http://identifiers.org/kegg.compound/C00036
s_1273	oxaloacetate [mitochondrion]	http://identifiers.org/chebi/CHEBI:16452
s_1273	oxaloacetate [mitochondrion]	http://identifiers.org/kegg.compound/C00036
s_1274	oxaloacetate [peroxisome]	http://identifiers.org/chebi/CHEBI:16452
s_1274	oxaloacetate [peroxisome]	http://identifiers.org/kegg.compound/C00036
s_1275	oxygen [cytoplasm]	http://identifiers.org/chebi/CHEBI:15379
s_1275	oxygen [cytoplasm]	http://identifiers.org/kegg.compound/C00007
s_1276	oxygen [endoplasmic reticulum]	http://identifiers.org/chebi/CHEBI:15379
s_1276	oxygen [endoplasmic reticulum]	http://identifiers.org/kegg.compound/C00007
s_1277	oxygen [extracellular]	http://identifiers.org/chebi/CHEBI:15379
s_1277	oxygen [extracellular]	http://identifiers.org/kegg.compound/C00007
s_1278	oxygen [mitochondrion]	http://identifiers.org/chebi/CHEBI:15379
s_1278	oxygen [mitochondrion]	http://identifiers.org/kegg.compound/C00007
s_1279	oxygen [peroxisome]	http://identifiers.org/chebi/CHEBI:15379
s_1279	oxygen [peroxisome]	http://identifiers.org/kegg.compound/C00007
s_1282	P(1),P(4)-bis(5'-adenosyl) tetraphosphate [cytoplasm]	http://identifiers.org/chebi/CHEBI:58141
s_1282	P(1),P(4)-bis(5'-adenosyl) tetraphosphate [cytoplasm]	http://identifiers.org/kegg.compound/C01260
s_1283	P(1),P(4)-bis(5'-guanosyl) tetraphosphate [cytoplasm]	http://identifiers.org/chebi/CHEBI:57553
s_1283	P(1),P(4)-bis(5'-guanosyl) tetraphosphate [cytoplasm]	http://identifiers.org/kegg.compound/C01261
s_1284	P1-(5'-adenosyl),P4-(5'-guanosyl) tetraphosphate [cytoplasm]	http://identifiers.org/chebi/CHEBI:52968
s_1286	palmitate [cytoplasm]	http://identifiers.org/chebi/CHEBI:7896
s_1286	palmitate [cytoplasm]	http://identifiers.org/kegg.compound/C00249
s_1288	palmitate [extracellular]	http://identifiers.org/chebi/CHEBI:7896
s_1288	palmitate [extracellular]	http://identifiers.org/kegg.compound/C00249
s_1291	palmitate [peroxisome]	http://identifiers.org/chebi/CHEBI:7896
s_1291	palmitate [peroxisome]	http://identifiers.org/kegg.compound/C00249
s_1293	palmitoleate [cytoplasm]	http://identifiers.org/chebi/CHEBI:32372
s_1293	palmitoleate [cytoplasm]	http://identifiers.org/kegg.compound/C08362
s_1295	palmitoleate [extracellular]	http://identifiers.org/chebi/CHEBI:32372
s_1295	palmitoleate [extracellular]	http://identifiers.org/kegg.compound/C08362
s_1298	palmitoleate [peroxisome]	http://identifiers.org/chebi/CHEBI:32372
s_1298	palmitoleate [peroxisome]	http://identifiers.org/kegg.compound/C08362
s_1302	palmitoyl-CoA [cytoplasm]	http://identifiers.org/chebi/CHEBI:57379
s_1302	palmitoyl-CoA [cytoplasm]	http://identifiers.org/kegg.compound/C00154
s_1303	palmitoyl-CoA [endoplasmic reticulum]	http://identifiers.org/chebi/CHEBI:57379
s_1303	palmitoyl-CoA [endoplasmic reticulum]	http://identifiers.org/kegg.compound/C00154
s_1305	palmitoyl-CoA [peroxisome]	http://identifiers.org/chebi/CHEBI:57379
s_1305	palmitoyl-CoA [peroxisome]	http://identifiers.org/kegg.compound/C00154
s_1307	pantetheine 4'-phosphate [cytoplasm]	http://identifiers.org/chebi/CHEBI:47942
s_1307	pantetheine 4'-phosphate [cytoplasm]	http://identifiers.org/kegg.compound/C01134
s_1308	pantetheine 4'-phosphate [mitochondrion]	http://identifiers.org/chebi/CHEBI:47942
s_1308	pantetheine 4'-phosphate [mitochondrion]	http://identifiers.org/kegg.compound/C01134
s_1309	pectin [extracellular]	http://identifiers.org/chebi/CHEBI:17309
s_1309	pectin [extracellular]	http://identifiers.org/kegg.compound/C00714
s_1310	pentadecaprenyl diphosphate [lipid particle]	http://identifiers.org/chebi/CHEBI:53038
s_1311	pentaprenyl diphosphate [cytoplasm]	http://identifiers.org/chebi/CHEBI:53048
s_1311	pentaprenyl diphosphate [cytoplasm]	http://identifiers.org/kegg.compound/C04217
s_1312	pentaprenyl diphosphate [lipid particle]	http://identifiers.org/chebi/CHEBI:53048
s_1312	pentaprenyl diphosphate [lipid particle]	http://identifiers.org/kegg.compound/C04217
s_1313	pentaprenyl diphosphate [mitochondrion]	http://identifiers.org/chebi/CHEBI:53048
s_1313	pentaprenyl diphosphate [mitochondrion]	http://identifiers.org/kegg.compound/C04217
s_1314	Phe-tRNA(Phe) [cytoplasm]	http://identifiers.org/chebi/CHEBI:29153
s_1314	Phe-tRNA(Phe) [cytoplasm]	http://identifiers.org/kegg.compound/C03511
s_1315	Phe-tRNA(Phe) [mitochondrion]	http://identifiers.org/chebi/CHEBI:29153
s_1315	Phe-tRNA(Phe) [mitochondrion]	http://identifiers.org/kegg.compound/C03511
s_1316	phenethyl acetate [cytoplasm]	http://identifiers.org/chebi/CHEBI:31988
s_1316	phenethyl acetate [cytoplasm]	http://identifiers.org/kegg.compound/C12303
s_1317	phenethyl acetate [extracellular]	http://identifiers.org/chebi/CHEBI:31988
s_1317	phenethyl acetate [extracellular]	http://identifiers.org/kegg.compound/C12303
s_1318	phenylacetaldehyde [cytoplasm]	http://identifiers.org/chebi/CHEBI:16424
s_1318	phenylacetaldehyde [cytoplasm]	http://identifiers.org/kegg.compound/C00601
s_1319	phenylacetaldehyde [extracellular]	http://identifiers.org/chebi/CHEBI:16424
s_1319	phenylacetaldehyde [extracellular]	http://identifiers.org/kegg.compound/C00601
s_1320	phenylacetaldehyde [mitochondrion]	http://identifiers.org/chebi/CHEBI:16424
s_1320	phenylacetaldehyde [mitochondrion]	http://identifiers.org/kegg.compound/C00601
s_1321	phenylacetic acid [cytoplasm]	http://identifiers.org/chebi/CHEBI:18401
s_1321	phenylacetic acid [cytoplasm]	http://identifiers.org/kegg.compound/C07086
s_1322	phosphate [cytoplasm]	http://identifiers.org/chebi/CHEBI:43474
s_1322	phosphate [cytoplasm]	http://identifiers.org/kegg.compound/C00009
s_1323	phosphate [endoplasmic reticulum]	http://identifiers.org/chebi/CHEBI:43474
s_1323	phosphate [endoplasmic reticulum]	http://identifiers.org/kegg.compound/C00009
s_1324	phosphate [extracellular]	http://identifiers.org/chebi/CHEBI:43474
s_1324	phosphate [extracellular]	http://identifiers.org/kegg.compound/C00009
s_1325	phosphate [Golgi]	http://identifiers.org/chebi/CHEBI:43474
s_1325	phosphate [Golgi]	http://identifiers.org/kegg.compound/C00009
s_1326	phosphate [mitochondrion]	http://identifiers.org/chebi/CHEBI:43474
s_1326	phosphate [mitochondrion]	http://identifiers.org/kegg.compound/C00009
s_1329	phosphate [vacuole]	http://identifiers.org/chebi/CHEBI:43474
s_1329	phosphate [vacuole]	http://identifiers.org/kegg.compound/C00009
s_1337	phosphatidyl-L-serine [cytoplasm]	http://identifiers.org/chebi/CHEBI:18303
s_1337	phosphatidyl-L-serine [cytoplasm]	http://identifiers.org/kegg.compound/C02737
s_1346	phosphatidylcholine [cytoplasm]	http://identifiers.org/chebi/CHEBI:49183
s_1346	phosphatidylcholine [cytoplasm]	http://identifiers.org/kegg.compound/C00157
s_1351	phosphatidylethanolamine [cytoplasm]	http://identifiers.org/chebi/CHEBI:16038
s_1351	phosphatidylethanolamine [cytoplasm]	http://identifiers.org/kegg.compound/C00350
s_1352	phosphatidylethanolamine [endoplasmic reticulum]	http://identifiers.org/chebi/CHEBI:16038
s_1352	phosphatidylethanolamine [endoplasmic reticulum]	http://identifiers.org/kegg.compound/C00350
s_1360	phosphoenolpyruvate [cytoplasm]	http://identifiers.org/chebi/CHEBI:58702
s_1360	phosphoenolpyruvate [cytoplasm]	http://identifiers.org/kegg.compound/C00074
s_1361	phosphoenolpyruvate [mitochondrion]	http://identifiers.org/chebi/CHEBI:58702
s_1361	phosphoenolpyruvate [mitochondrion]	http://identifiers.org/kegg.compound/C00074
s_1364	phosphoribosyl-carboxy-aminoimidazole [cytoplasm]	http://identifiers.org/chebi/CHEBI:58564
s_1364	phosphoribosyl-carboxy-aminoimidazole [cytoplasm]	http://identifiers.org/kegg.compound/C04751
s_1365	phosphoribosyl-formamido-carboxamide [cytoplasm]	http://identifiers.org/chebi/CHEBI:58467
s_1365	phosphoribosyl-formamido-carboxamide [cytoplasm]	http://identifiers.org/kegg.compound/C04734
s_1366	phytosphingosine [endoplasmic reticulum]	http://identifiers.org/chebi/CHEBI:46961
s_1366	phytosphingosine [endoplasmic reticulum]	http://identifiers.org/kegg.compound/C12144
s_1367	phytosphingosine 1-phosphate [endoplasmic reticulum]	http://identifiers.org/chebi/CHEBI:46970
s_1368	pimeloyl-CoA [cytoplasm]	http://identifiers.org/chebi/CHEBI:57360
s_1368	pimeloyl-CoA [cytoplasm]	http://identifiers.org/kegg.compound/C01063
s_1371	polysulphur [cytoplasm]	http://identifiers.org/chebi/CHEBI:17909
s_1371	polysulphur [cytoplasm]	http://identifiers.org/kegg.compound/C00087
s_1372	porphobilinogen [cytoplasm]	http://identifiers.org/chebi/CHEBI:58126
s_1372	porphobilinogen [cytoplasm]	http://identifiers.org/kegg.compound/C00931
s_1373	potassium [cytoplasm]	http://identifiers.org/chebi/CHEBI:26216
s_1373	potassium [cytoplasm]	http://identifiers.org/kegg.compound/C00238
s_1374	potassium [extracellular]	http://identifiers.org/chebi/CHEBI:26216
s_1374	potassium [extracellular]	http://identifiers.org/kegg.compound/C00238
s_1375	precorrin-2 [cytoplasm]	http://identifiers.org/chebi/CHEBI:58827
s_1375	precorrin-2 [cytoplasm]	http://identifiers.org/kegg.compound/C02463
s_1376	prenyl diphosphate [cytoplasm]	http://identifiers.org/chebi/CHEBI:57623
s_1376	prenyl diphosphate [cytoplasm]	http://identifiers.org/kegg.compound/C00235
s_1377	prephenate [cytoplasm]	http://identifiers.org/chebi/CHEBI:29934
s_1377	prephenate [cytoplasm]	http://identifiers.org/kegg.compound/C00254
s_1378	preuroporphyrinogen [cytoplasm]	http://identifiers.org/chebi/CHEBI:57845
s_1378	preuroporphyrinogen [cytoplasm]	http://identifiers.org/kegg.compound/C01024
s_1379	Pro-tRNA(Pro) [cytoplasm]	http://identifiers.org/chebi/CHEBI:29154
s_1379	Pro-tRNA(Pro) [cytoplasm]	http://identifiers.org/kegg.compound/C02702
s_1382	propionyl-CoA [mitochondrion]	http://identifiers.org/chebi/CHEBI:57392
s_1382	propionyl-CoA [mitochondrion]	http://identifiers.org/kegg.compound/C00100
s_1383	protoporphyrin [mitochondrion]	http://identifiers.org/chebi/CHEBI:36159
s_1383	protoporphyrin [mitochondrion]	http://identifiers.org/kegg.compound/C02191
s_1384	protoporphyrinogen [cytoplasm]	http://identifiers.org/chebi/CHEBI:57307
s_1384	protoporphyrinogen [cytoplasm]	http://identifiers.org/kegg.compound/C01079
s_1385	protoporphyrinogen [mitochondrion]	http://identifiers.org/chebi/CHEBI:57307
s_1385	protoporphyrinogen [mitochondrion]	http://identifiers.org/kegg.compound/C01079
s_1386	PRPP [cytoplasm]	http://identifiers.org/chebi/CHEBI:58017
s_1386	PRPP [cytoplasm]	http://identifiers.org/kegg.compound/C00119
s_1387	PRPP [mitochondrion]	http://identifiers.org/chebi/CHEBI:58017
s_1387	PRPP [mitochondrion]	http://identifiers.org/kegg.compound/C00119
s_1388	pseudouridine 5'-phosphate [cytoplasm]	http://identifiers.org/chebi/CHEBI:58380
s_1388	pseudouridine 5'-phosphate [cytoplasm]	http://identifiers.org/kegg.compound/C01168
s_1389	putrescine [cytoplasm]	http://identifiers.org/chebi/CHEBI:326268
s_1389	putrescine [cytoplasm]	http://identifiers.org/kegg.compound/C00134
s_1390	putrescine [extracellular]	http://identifiers.org/chebi/CHEBI:326268
s_1390	putrescine [extracellular]	http://identifiers.org/kegg.compound/C00134
s_1391	putrescine [vacuole]	http://identifiers.org/chebi/CHEBI:326268
s_1391	putrescine [vacuole]	http://identifiers.org/kegg.compound/C00134
s_1392	pyridoxal [cytoplasm]	http://identifiers.org/chebi/CHEBI:17310
s_1392	pyridoxal [cytoplasm]	http://identifiers.org/kegg.compound/C00250
s_1393	pyridoxal 5'-phosphate [cytoplasm]	http://identifiers.org/chebi/CHEBI:597326
s_1393	pyridoxal 5'-phosphate [cytoplasm]	http://identifiers.org/kegg.compound/C00018
s_1394	pyridoxamine [cytoplasm]	http://identifiers.org/chebi/CHEBI:57761
s_1394	pyridoxamine [cytoplasm]	http://identifiers.org/kegg.compound/C00534
s_1395	pyridoxamine 5'-phosphate [cytoplasm]	http://identifiers.org/chebi/CHEBI:58451
s_1395	pyridoxamine 5'-phosphate [cytoplasm]	http://identifiers.org/kegg.compound/C00647
s_1396	pyridoxine [cytoplasm]	http://identifiers.org/chebi/CHEBI:16709
s_1396	pyridoxine [cytoplasm]	http://identifiers.org/kegg.compound/C00314
s_1397	pyridoxine [extracellular]	http://identifiers.org/chebi/CHEBI:16709
s_1397	pyridoxine [extracellular]	http://identifiers.org/kegg.compound/C00314
s_1398	pyridoxine 5'-phosphate [cytoplasm]	http://identifiers.org/chebi/CHEBI:58589
s_1398	pyridoxine 5'-phosphate [cytoplasm]	http://identifiers.org/kegg.compound/C00627
s_1399	pyruvate [cytoplasm]	http://identifiers.org/chebi/CHEBI:15361
s_1399	pyruvate [cytoplasm]	http://identifiers.org/kegg.compound/C00022
s_1400	pyruvate [extracellular]	http://identifiers.org/chebi/CHEBI:15361
s_1400	pyruvate [extracellular]	http://identifiers.org/kegg.compound/C00022
s_1401	pyruvate [mitochondrion]	http://identifiers.org/chebi/CHEBI:15361
s_1401	pyruvate [mitochondrion]	http://identifiers.org/kegg.compound/C00022
s_1403	quinolinate [cytoplasm]	http://identifiers.org/chebi/CHEBI:29959
s_1403	quinolinate [cytoplasm]	http://identifiers.org/kegg.compound/C03722
s_1404	quinolinate [mitochondrion]	http://identifiers.org/chebi/CHEBI:29959
s_1404	quinolinate [mitochondrion]	http://identifiers.org/kegg.compound/C03722
s_1405	riboflavin [cytoplasm]	http://identifiers.org/chebi/CHEBI:57986
s_1405	riboflavin [cytoplasm]	http://identifiers.org/kegg.compound/C00255
s_1406	riboflavin [extracellular]	http://identifiers.org/chebi/CHEBI:57986
s_1406	riboflavin [extracellular]	http://identifiers.org/kegg.compound/C00255
s_1407	riboflavin [mitochondrion]	http://identifiers.org/chebi/CHEBI:57986
s_1407	riboflavin [mitochondrion]	http://identifiers.org/kegg.compound/C00255
s_1408	ribose-5-phosphate [cytoplasm]	http://identifiers.org/chebi/CHEBI:18189
s_1408	ribose-5-phosphate [cytoplasm]	http://identifiers.org/kegg.compound/C03736
s_1409	S(8)-aminomethyldihydrolipoamide [mitochondrion]	http://identifiers.org/chebi/CHEBI:50622
s_1410	S(8)-aminomethyldihydrolipoylprotein [mitochondrion]	http://identifiers.org/chebi/CHEBI:16882
s_1410	S(8)-aminomethyldihydrolipoylprotein [mitochondrion]	http://identifiers.org/kegg.compound/C01242
s_1411	S(8)-succinyldihydrolipoamide [mitochondrion]	http://identifiers.org/chebi/CHEBI:17432
s_1411	S(8)-succinyldihydrolipoamide [mitochondrion]	http://identifiers.org/kegg.compound/C01169
s_1412	S-adenosyl-4-methylthio-2-oxobutanoate [cytoplasm]	http://identifiers.org/chebi/CHEBI:16490
s_1412	S-adenosyl-4-methylthio-2-oxobutanoate [cytoplasm]	http://identifiers.org/kegg.compound/C04425
s_1413	S-adenosyl-L-homocysteine [cytoplasm]	http://identifiers.org/chebi/CHEBI:16680
s_1413	S-adenosyl-L-homocysteine [cytoplasm]	http://identifiers.org/kegg.compound/C00021
s_1415	S-adenosyl-L-homocysteine [mitochondrion]	http://identifiers.org/chebi/CHEBI:16680
s_1415	S-adenosyl-L-homocysteine [mitochondrion]	http://identifiers.org/kegg.compound/C00021
s_1416	S-adenosyl-L-methionine [cytoplasm]	http://identifiers.org/chebi/CHEBI:15414
s_1416	S-adenosyl-L-methionine [cytoplasm]	http://identifiers.org/kegg.compound/C00019
s_1418	S-adenosyl-L-methionine [extracellular]	http://identifiers.org/chebi/CHEBI:15414
s_1418	S-adenosyl-L-methionine [extracellular]	http://identifiers.org/kegg.compound/C00019
s_1419	S-adenosyl-L-methionine [mitochondrion]	http://identifiers.org/chebi/CHEBI:15414
